No	x	y	z	Rx	Ry	Rz
2533 4.76693 6.79459 6.55714 90 144.947 0
2534 4.30745 7.09478 6.55714 90 148.737 0
2535 3.82913 7.36395 6.55714 90 152.526 0
2536 3.33407 7.60092 6.55714 90 156.316 0
2537 2.82443 7.80465 6.55714 90 160.105 0
2538 2.30244 7.97426 6.55714 90 163.895 0
2539 1.77039 8.10899 6.55714 90 167.684 0
2540 1.23059 8.20827 6.55714 90 171.474 0
2541 0.685409 8.27165 6.55714 90 175.263 0
2542 0.137232 8.29887 6.55714 90 179.053 0
2543 -0.411545 8.28979 6.55714 90 182.842 0
2544 -0.958522 8.24447 6.55714 90 186.632 0
2545 -1.50131 8.16309 6.55714 90 190.421 0
2546 -2.03753 8.04602 6.55714 90 194.211 0
2547 -2.56484 7.89377 6.55714 90 198 0
2548 -3.08094 7.707 6.55714 90 201.789 0
2549 -3.58356 7.48653 6.55714 90 205.579 0
2550 -4.07052 7.23332 6.55714 90 209.368 0
2551 -4.53967 6.94848 6.55714 90 213.158 0
2552 -4.98897 6.63326 6.55714 90 216.947 0
2553 -5.41646 6.28903 6.55714 90 220.737 0
2554 -5.82027 5.91731 6.55714 90 224.526 0
2555 -6.19862 5.5197 6.55714 90 228.316 0
2556 -6.54987 5.09797 6.55714 90 232.105 0
2557 -6.87247 4.65393 6.55714 90 235.895 0
2558 -7.16503 4.18955 6.55714 90 239.684 0
2559 -7.42625 3.70685 6.55714 90 243.474 0
2560 -7.655 3.20794 6.55714 90 247.263 0
2561 -7.85028 2.69501 6.55714 90 251.053 0
2562 -8.01123 2.17028 6.55714 90 254.842 0
2563 -8.13715 1.63607 6.55714 90 258.632 0
2564 -8.22749 1.09471 6.55714 90 262.421 0
2565 -8.28185 0.548552 6.55714 90 266.211 0
2566 -8.3 -2.97953e-08 7.10357 90 -90 0
2567 -8.28185 -0.548552 7.10357 90 -86.2105 0
2568 -8.22749 -1.09471 7.10357 90 -82.4211 0
2569 -8.13715 -1.63607 7.10357 90 -78.6316 0
2570 -8.01123 -2.17028 7.10357 90 -74.8421 0
2571 -7.85028 -2.69501 7.10357 90 -71.0526 0
2572 -7.655 -3.20794 7.10357 90 -67.2632 0
2573 -7.42625 -3.70685 7.10357 90 -63.4737 0
2574 -7.16503 -4.18955 7.10357 90 -59.6842 0
2575 -6.87247 -4.65393 7.10357 90 -55.8947 0
2576 -6.54987 -5.09797 7.10357 90 -52.1053 0
2577 -6.19862 -5.5197 7.10357 90 -48.3158 0
2578 -5.82027 -5.91731 7.10357 90 -44.5263 0
2579 -5.41646 -6.28903 7.10357 90 -40.7368 0
2580 -4.98897 -6.63326 7.10357 90 -36.9474 0
2581 -4.53967 -6.94848 7.10357 90 -33.1579 0
2582 -4.07052 -7.23332 7.10357 90 -29.3684 0
2583 -3.58356 -7.48653 7.10357 90 -25.5789 0
2584 -3.08094 -7.707 7.10357 90 -21.7895 0
2585 -2.56484 -7.89377 7.10357 90 -18 0
2586 -2.03753 -8.04602 7.10357 90 -14.2105 0
2587 -1.50131 -8.16309 7.10357 90 -10.4211 0
2588 -0.958522 -8.24447 7.10357 90 -6.63158 0
2589 -0.411545 -8.28979 7.10357 90 -2.84211 0
2590 0.137232 -8.29887 7.10357 90 0.947368 0
2591 0.685409 -8.27165 7.10357 90 4.73684 0
2592 1.23059 -8.20827 7.10357 90 8.52632 0
2593 1.77039 -8.10899 7.10357 90 12.3158 0
2594 2.30244 -7.97426 7.10357 90 16.1053 0
2595 2.82443 -7.80465 7.10357 90 19.8947 0
2596 3.33407 -7.60092 7.10357 90 23.6842 0
2597 3.82913 -7.36395 7.10357 90 27.4737 0
2598 4.30745 -7.09478 7.10357 90 31.2632 0
2599 4.76693 -6.79459 7.10357 90 35.0526 0
2600 5.20556 -6.46468 7.10357 90 38.8421 0
2601 5.62144 -6.10651 7.10357 90 42.6316 0
2602 6.01273 -5.72163 7.10357 90 46.4211 0
2603 6.37773 -5.31174 7.10357 90 50.2105 0
2604 6.71484 -4.87862 7.10357 90 54 0
2605 7.02259 -4.42416 7.10357 90 57.7895 0
2606 7.29963 -3.95036 7.10357 90 61.5789 0
2607 7.54475 -3.45929 7.10357 90 65.3684 0
2608 7.75689 -2.95309 7.10357 90 69.1579 0
2609 7.9351 -2.43398 7.10357 90 72.9474 0
2610 8.07861 -1.90422 7.10357 90 76.7368 0
2611 8.1868 -1.36614 7.10357 90 80.5263 0
2612 8.25919 -0.822078 7.10357 90 84.3158 0
2613 8.29546 -0.274426 7.10357 90 88.1053 0
2614 8.29546 0.274426 7.10357 90 91.8947 0
2615 8.25919 0.822078 7.10357 90 95.6842 0
2616 8.1868 1.36614 7.10357 90 99.4737 0
2617 8.07861 1.90422 7.10357 90 103.263 0
2618 7.9351 2.43398 7.10357 90 107.053 0
2619 7.75689 2.95309 7.10357 90 110.842 0
2620 7.54475 3.45929 7.10357 90 114.632 0
2621 7.29963 3.95036 7.10357 90 118.421 0
2622 7.02259 4.42416 7.10357 90 122.211 0
2623 6.71484 4.87862 7.10357 90 126 0
2624 6.37773 5.31174 7.10357 90 129.789 0
2625 6.01273 5.72163 7.10357 90 133.579 0
2626 5.62144 6.10651 7.10357 90 137.368 0
2627 5.20556 6.46468 7.10357 90 141.158 0
2628 4.76693 6.79459 7.10357 90 144.947 0
2629 4.30745 7.09478 7.10357 90 148.737 0
2630 3.82913 7.36395 7.10357 90 152.526 0
2631 3.33407 7.60092 7.10357 90 156.316 0
2632 2.82443 7.80465 7.10357 90 160.105 0
2633 2.30244 7.97426 7.10357 90 163.895 0
2634 1.77039 8.10899 7.10357 90 167.684 0
2635 1.23059 8.20827 7.10357 90 171.474 0
2636 0.685409 8.27165 7.10357 90 175.263 0
2637 0.137232 8.29887 7.10357 90 179.053 0
2638 -0.411545 8.28979 7.10357 90 182.842 0
2639 -0.958522 8.24447 7.10357 90 186.632 0
2640 -1.50131 8.16309 7.10357 90 190.421 0
2641 -2.03753 8.04602 7.10357 90 194.211 0
2642 -2.56484 7.89377 7.10357 90 198 0
2643 -3.08094 7.707 7.10357 90 201.789 0
2644 -3.58356 7.48653 7.10357 90 205.579 0
2645 -4.07052 7.23332 7.10357 90 209.368 0
2646 -4.53967 6.94848 7.10357 90 213.158 0
2647 -4.98897 6.63326 7.10357 90 216.947 0
2648 -5.41646 6.28903 7.10357 90 220.737 0
2649 -5.82027 5.91731 7.10357 90 224.526 0
2650 -6.19862 5.5197 7.10357 90 228.316 0
2651 -6.54987 5.09797 7.10357 90 232.105 0
2652 -6.87247 4.65393 7.10357 90 235.895 0
2653 -7.16503 4.18955 7.10357 90 239.684 0
2654 -7.42625 3.70685 7.10357 90 243.474 0
2655 -7.655 3.20794 7.10357 90 247.263 0
2656 -7.85028 2.69501 7.10357 90 251.053 0
2657 -8.01123 2.17028 7.10357 90 254.842 0
2658 -8.13715 1.63607 7.10357 90 258.632 0
2659 -8.22749 1.09471 7.10357 90 262.421 0
2660 -8.28185 0.548552 7.10357 90 266.211 0
2661 -8.3 -2.97953e-08 7.65 90 -90 0
2662 -8.28185 -0.548552 7.65 90 -86.2105 0
2663 -8.22749 -1.09471 7.65 90 -82.4211 0
2664 -8.13715 -1.63607 7.65 90 -78.6316 0
2665 -8.01123 -2.17028 7.65 90 -74.8421 0
2666 -7.85028 -2.69501 7.65 90 -71.0526 0
2667 -7.655 -3.20794 7.65 90 -67.2632 0
2668 -7.42625 -3.70685 7.65 90 -63.4737 0
2669 -7.16503 -4.18955 7.65 90 -59.6842 0
2670 -6.87247 -4.65393 7.65 90 -55.8947 0
2671 -6.54987 -5.09797 7.65 90 -52.1053 0
2672 -6.19862 -5.5197 7.65 90 -48.3158 0
2673 -5.82027 -5.91731 7.65 90 -44.5263 0
2674 -5.41646 -6.28903 7.65 90 -40.7368 0
2675 -4.98897 -6.63326 7.65 90 -36.9474 0
2676 -4.53967 -6.94848 7.65 90 -33.1579 0
2677 -4.07052 -7.23332 7.65 90 -29.3684 0
2678 -3.58356 -7.48653 7.65 90 -25.5789 0
2679 -3.08094 -7.707 7.65 90 -21.7895 0
2680 -2.56484 -7.89377 7.65 90 -18 0
2681 -2.03753 -8.04602 7.65 90 -14.2105 0
2682 -1.50131 -8.16309 7.65 90 -10.4211 0
2683 -0.958522 -8.24447 7.65 90 -6.63158 0
2684 -0.411545 -8.28979 7.65 90 -2.84211 0
2685 0.137232 -8.29887 7.65 90 0.947368 0
2686 0.685409 -8.27165 7.65 90 4.73684 0
2687 1.23059 -8.20827 7.65 90 8.52632 0
2688 1.77039 -8.10899 7.65 90 12.3158 0
2689 2.30244 -7.97426 7.65 90 16.1053 0
2690 2.82443 -7.80465 7.65 90 19.8947 0
2691 3.33407 -7.60092 7.65 90 23.6842 0
2692 3.82913 -7.36395 7.65 90 27.4737 0
2693 4.30745 -7.09478 7.65 90 31.2632 0
2694 4.76693 -6.79459 7.65 90 35.0526 0
2695 5.20556 -6.46468 7.65 90 38.8421 0
2696 5.62144 -6.10651 7.65 90 42.6316 0
2697 6.01273 -5.72163 7.65 90 46.4211 0
2698 6.37773 -5.31174 7.65 90 50.2105 0
2699 6.71484 -4.87862 7.65 90 54 0
2700 7.02259 -4.42416 7.65 90 57.7895 0
2701 7.29963 -3.95036 7.65 90 61.5789 0
2702 7.54475 -3.45929 7.65 90 65.3684 0
2703 7.75689 -2.95309 7.65 90 69.1579 0
2704 7.9351 -2.43398 7.65 90 72.9474 0
2705 8.07861 -1.90422 7.65 90 76.7368 0
2706 8.1868 -1.36614 7.65 90 80.5263 0
2707 8.25919 -0.822078 7.65 90 84.3158 0
2708 8.29546 -0.274426 7.65 90 88.1053 0
2709 8.29546 0.274426 7.65 90 91.8947 0
2710 8.25919 0.822078 7.65 90 95.6842 0
2711 8.1868 1.36614 7.65 90 99.4737 0
2712 8.07861 1.90422 7.65 90 103.263 0
2713 7.9351 2.43398 7.65 90 107.053 0
2714 7.75689 2.95309 7.65 90 110.842 0
2715 7.54475 3.45929 7.65 90 114.632 0
2716 7.29963 3.95036 7.65 90 118.421 0
2717 7.02259 4.42416 7.65 90 122.211 0
2718 6.71484 4.87862 7.65 90 126 0
2719 6.37773 5.31174 7.65 90 129.789 0
2720 6.01273 5.72163 7.65 90 133.579 0
2721 5.62144 6.10651 7.65 90 137.368 0
2722 5.20556 6.46468 7.65 90 141.158 0
2723 4.76693 6.79459 7.65 90 144.947 0
2724 4.30745 7.09478 7.65 90 148.737 0
2725 3.82913 7.36395 7.65 90 152.526 0
2726 3.33407 7.60092 7.65 90 156.316 0
2727 2.82443 7.80465 7.65 90 160.105 0
2728 2.30244 7.97426 7.65 90 163.895 0
2729 1.77039 8.10899 7.65 90 167.684 0
2730 1.23059 8.20827 7.65 90 171.474 0
2731 0.685409 8.27165 7.65 90 175.263 0
2732 0.137232 8.29887 7.65 90 179.053 0
2733 -0.411545 8.28979 7.65 90 182.842 0
2734 -0.958522 8.24447 7.65 90 186.632 0
2735 -1.50131 8.16309 7.65 90 190.421 0
2736 -2.03753 8.04602 7.65 90 194.211 0
2737 -2.56484 7.89377 7.65 90 198 0
2738 -3.08094 7.707 7.65 90 201.789 0
2739 -3.58356 7.48653 7.65 90 205.579 0
2740 -4.07052 7.23332 7.65 90 209.368 0
2741 -4.53967 6.94848 7.65 90 213.158 0
2742 -4.98897 6.63326 7.65 90 216.947 0
2743 -5.41646 6.28903 7.65 90 220.737 0
2744 -5.82027 5.91731 7.65 90 224.526 0
2745 -6.19862 5.5197 7.65 90 228.316 0
2746 -6.54987 5.09797 7.65 90 232.105 0
2747 -6.87247 4.65393 7.65 90 235.895 0
2748 -7.16503 4.18955 7.65 90 239.684 0
2749 -7.42625 3.70685 7.65 90 243.474 0
2750 -7.655 3.20794 7.65 90 247.263 0
2751 -7.85028 2.69501 7.65 90 251.053 0
2752 -8.01123 2.17028 7.65 90 254.842 0
2753 -8.13715 1.63607 7.65 90 258.632 0
2754 -8.22749 1.09471 7.65 90 262.421 0
2755 -8.28185 0.548552 7.65 90 266.211 0
2756	-7.74667 -1.66 8.3 180 0 0
2757	-7.74667 -1.10667 8.3 180 0 0
2758	-7.74667 -0.553333 8.3 180 0 0
2759	-7.74667 0 8.3 180 0 0
2760	-7.74667 0.553333 8.3 180 0 0
2761	-7.74667 1.10667 8.3 180 0 0
2762	-7.74667 1.66 8.3 180 0 0
2763	-7.19333 -3.32 8.3 180 0 0
2764	-7.19333 -2.76667 8.3 180 0 0
2765	-7.19333 -2.21333 8.3 180 0 0
2766	-7.19333 -1.66 8.3 180 0 0
2767	-7.19333 -1.10667 8.3 180 0 0
2768	-7.19333 -0.553333 8.3 180 0 0
2769	-7.19333 0 8.3 180 0 0
2770	-7.19333 0.553333 8.3 180 0 0
2771	-7.19333 1.10667 8.3 180 0 0
2772	-7.19333 1.66 8.3 180 0 0
2773	-7.19333 2.21333 8.3 180 0 0
2774	-7.19333 2.76667 8.3 180 0 0
2775	-7.19333 3.32 8.3 180 0 0
2776	-6.64 -4.42667 8.3 180 0 0
2777	-6.64 -3.87333 8.3 180 0 0
2778	-6.64 -3.32 8.3 180 0 0
2779	-6.64 -2.76667 8.3 180 0 0
2780	-6.64 -2.21333 8.3 180 0 0
2781	-6.64 -1.66 8.3 180 0 0
2782	-6.64 -1.10667 8.3 180 0 0
2783	-6.64 -0.553333 8.3 180 0 0
2784	-6.64 0 8.3 180 0 0
2785	-6.64 0.553333 8.3 180 0 0
2786	-6.64 1.10667 8.3 180 0 0
2787	-6.64 1.66 8.3 180 0 0
2788	-6.64 2.21333 8.3 180 0 0
2789	-6.64 2.76667 8.3 180 0 0
2790	-6.64 3.32 8.3 180 0 0
2791	-6.64 3.87333 8.3 180 0 0
2792	-6.64 4.42667 8.3 180 0 0
2793	-6.08667 -4.98 8.3 180 0 0
2794	-6.08667 -4.42667 8.3 180 0 0
2795	-6.08667 -3.87333 8.3 180 0 0
2796	-6.08667 -3.32 8.3 180 0 0
2797	-6.08667 -2.76667 8.3 180 0 0
2798	-6.08667 -2.21333 8.3 180 0 0
2799	-6.08667 -1.66 8.3 180 0 0
2800	-6.08667 -1.10667 8.3 180 0 0
2801	-6.08667 -0.553333 8.3 180 0 0
2802	-6.08667 0 8.3 180 0 0
2803	-6.08667 0.553333 8.3 180 0 0
2804	-6.08667 1.10667 8.3 180 0 0
2805	-6.08667 1.66 8.3 180 0 0
2806	-6.08667 2.21333 8.3 180 0 0
2807	-6.08667 2.76667 8.3 180 0 0
2808	-6.08667 3.32 8.3 180 0 0
2809	-6.08667 3.87333 8.3 180 0 0
2810	-6.08667 4.42667 8.3 180 0 0
2811	-6.08667 4.98 8.3 180 0 0
2812	-5.53333 -5.53333 8.3 180 0 0
2813	-5.53333 -4.98 8.3 180 0 0
2814	-5.53333 -4.42667 8.3 180 0 0
2815	-5.53333 -3.87333 8.3 180 0 0
2816	-5.53333 -3.32 8.3 180 0 0
2817	-5.53333 -2.76667 8.3 180 0 0
2818	-5.53333 -2.21333 8.3 180 0 0
2819	-5.53333 -1.66 8.3 180 0 0
2820	-5.53333 -1.10667 8.3 180 0 0
2821	-5.53333 -0.553333 8.3 180 0 0
2822	-5.53333 0 8.3 180 0 0
2823	-5.53333 0.553333 8.3 180 0 0
2824	-5.53333 1.10667 8.3 180 0 0
2825	-5.53333 1.66 8.3 180 0 0
2826	-5.53333 2.21333 8.3 180 0 0
2827	-5.53333 2.76667 8.3 180 0 0
2828	-5.53333 3.32 8.3 180 0 0
2829	-5.53333 3.87333 8.3 180 0 0
2830	-5.53333 4.42667 8.3 180 0 0
2831	-5.53333 4.98 8.3 180 0 0
2832	-5.53333 5.53333 8.3 180 0 0
2833	-4.98 -6.08667 8.3 180 0 0
2834	-4.98 -5.53333 8.3 180 0 0
2835	-4.98 -4.98 8.3 180 0 0
2836	-4.98 -4.42667 8.3 180 0 0
2837	-4.98 -3.87333 8.3 180 0 0
2838	-4.98 -3.32 8.3 180 0 0
2839	-4.98 -2.76667 8.3 180 0 0
2840	-4.98 -2.21333 8.3 180 0 0
2841	-4.98 -1.66 8.3 180 0 0
2842	-4.98 -1.10667 8.3 180 0 0
2843	-4.98 -0.553333 8.3 180 0 0
2844	-4.98 0 8.3 180 0 0
2845	-4.98 0.553333 8.3 180 0 0
2846	-4.98 1.10667 8.3 180 0 0
2847	-4.98 1.66 8.3 180 0 0
2848	-4.98 2.21333 8.3 180 0 0
2849	-4.98 2.76667 8.3 180 0 0
2850	-4.98 3.32 8.3 180 0 0
2851	-4.98 3.87333 8.3 180 0 0
2852	-4.98 4.42667 8.3 180 0 0
2853	-4.98 4.98 8.3 180 0 0
2854	-4.98 5.53333 8.3 180 0 0
2855	-4.98 6.08667 8.3 180 0 0
2856	-4.42667 -6.64 8.3 180 0 0
2857	-4.42667 -6.08667 8.3 180 0 0
2858	-4.42667 -5.53333 8.3 180 0 0
2859	-4.42667 -4.98 8.3 180 0 0
2860	-4.42667 -4.42667 8.3 180 0 0
2861	-4.42667 -3.87333 8.3 180 0 0
2862	-4.42667 -3.32 8.3 180 0 0
2863	-4.42667 -2.76667 8.3 180 0 0
2864	-4.42667 -2.21333 8.3 180 0 0
2865	-4.42667 -1.66 8.3 180 0 0
2866	-4.42667 -1.10667 8.3 180 0 0
2867	-4.42667 -0.553333 8.3 180 0 0
2868	-4.42667 0 8.3 180 0 0
2869	-4.42667 0.553333 8.3 180 0 0
2870	-4.42667 1.10667 8.3 180 0 0
2871	-4.42667 1.66 8.3 180 0 0
2872	-4.42667 2.21333 8.3 180 0 0
2873	-4.42667 2.76667 8.3 180 0 0
2874	-4.42667 3.32 8.3 180 0 0
2875	-4.42667 3.87333 8.3 180 0 0
2876	-4.42667 4.42667 8.3 180 0 0
2877	-4.42667 4.98 8.3 180 0 0
2878	-4.42667 5.53333 8.3 180 0 0
2879	-4.42667 6.08667 8.3 180 0 0
2880	-4.42667 6.64 8.3 180 0 0
2881	-3.87333 -6.64 8.3 180 0 0
2882	-3.87333 -6.08667 8.3 180 0 0
2883	-3.87333 -5.53333 8.3 180 0 0
2884	-3.87333 -4.98 8.3 180 0 0
2885	-3.87333 -4.42667 8.3 180 0 0
2886	-3.87333 -3.87333 8.3 180 0 0
2887	-3.87333 -3.32 8.3 180 0 0
2888	-3.87333 -2.76667 8.3 180 0 0
2889	-3.87333 -2.21333 8.3 180 0 0
2890	-3.87333 -1.66 8.3 180 0 0
2891	-3.87333 -1.10667 8.3 180 0 0
2892	-3.87333 -0.553333 8.3 180 0 0
2893	-3.87333 0 8.3 180 0 0
2894	-3.87333 0.553333 8.3 180 0 0
2895	-3.87333 1.10667 8.3 180 0 0
2896	-3.87333 1.66 8.3 180 0 0
2897	-3.87333 2.21333 8.3 180 0 0
2898	-3.87333 2.76667 8.3 180 0 0
2899	-3.87333 3.32 8.3 180 0 0
2900	-3.87333 3.87333 8.3 180 0 0
2901	-3.87333 4.42667 8.3 180 0 0
2902	-3.87333 4.98 8.3 180 0 0
2903	-3.87333 5.53333 8.3 180 0 0
2904	-3.87333 6.08667 8.3 180 0 0
2905	-3.87333 6.64 8.3 180 0 0
2906	-3.32 -7.19333 8.3 180 0 0
2907	-3.32 -6.64 8.3 180 0 0
2908	-3.32 -6.08667 8.3 180 0 0
2909	-3.32 -5.53333 8.3 180 0 0
2910	-3.32 -4.98 8.3 180 0 0
2911	-3.32 -4.42667 8.3 180 0 0
2912	-3.32 -3.87333 8.3 180 0 0
2913	-3.32 -3.32 8.3 180 0 0
2914	-3.32 -2.76667 8.3 180 0 0
2915	-3.32 -2.21333 8.3 180 0 0
2916	-3.32 -1.66 8.3 180 0 0
2917	-3.32 -1.10667 8.3 180 0 0
2918	-3.32 -0.553333 8.3 180 0 0
2919	-3.32 0 8.3 180 0 0
2920	-3.32 0.553333 8.3 180 0 0
2921	-3.32 1.10667 8.3 180 0 0
2922	-3.32 1.66 8.3 180 0 0
2923	-3.32 2.21333 8.3 180 0 0
2924	-3.32 2.76667 8.3 180 0 0
2925	-3.32 3.32 8.3 180 0 0
2926	-3.32 3.87333 8.3 180 0 0
2927	-3.32 4.42667 8.3 180 0 0
2928	-3.32 4.98 8.3 180 0 0
2929	-3.32 5.53333 8.3 180 0 0
2930	-3.32 6.08667 8.3 180 0 0
2931	-3.32 6.64 8.3 180 0 0
2932	-3.32 7.19333 8.3 180 0 0
2933	-2.76667 -7.19333 8.3 180 0 0
2934	-2.76667 -6.64 8.3 180 0 0
2935	-2.76667 -6.08667 8.3 180 0 0
2936	-2.76667 -5.53333 8.3 180 0 0
2937	-2.76667 -4.98 8.3 180 0 0
2938	-2.76667 -4.42667 8.3 180 0 0
2939	-2.76667 -3.87333 8.3 180 0 0
2940	-2.76667 -3.32 8.3 180 0 0
2941	-2.76667 -2.76667 8.3 180 0 0
2942	-2.76667 -2.21333 8.3 180 0 0
2943	-2.76667 -1.66 8.3 180 0 0
2944	-2.76667 -1.10667 8.3 180 0 0
2945	-2.76667 -0.553333 8.3 180 0 0
2946	-2.76667 0 8.3 180 0 0
2947	-2.76667 0.553333 8.3 180 0 0
2948	-2.76667 1.10667 8.3 180 0 0
2949	-2.76667 1.66 8.3 180 0 0
2950	-2.76667 2.21333 8.3 180 0 0
2951	-2.76667 2.76667 8.3 180 0 0
2952	-2.76667 3.32 8.3 180 0 0
2953	-2.76667 3.87333 8.3 180 0 0
2954	-2.76667 4.42667 8.3 180 0 0
2955	-2.76667 4.98 8.3 180 0 0
2956	-2.76667 5.53333 8.3 180 0 0
2957	-2.76667 6.08667 8.3 180 0 0
2958	-2.76667 6.64 8.3 180 0 0
2959	-2.76667 7.19333 8.3 180 0 0
2960	-2.21333 -7.19333 8.3 180 0 0
2961	-2.21333 -6.64 8.3 180 0 0
2962	-2.21333 -6.08667 8.3 180 0 0
2963	-2.21333 -5.53333 8.3 180 0 0
2964	-2.21333 -4.98 8.3 180 0 0
2965	-2.21333 -4.42667 8.3 180 0 0
2966	-2.21333 -3.87333 8.3 180 0 0
2967	-2.21333 -3.32 8.3 180 0 0
2968	-2.21333 -2.76667 8.3 180 0 0
2969	-2.21333 -2.21333 8.3 180 0 0
2970	-2.21333 -1.66 8.3 180 0 0
2971	-2.21333 -1.10667 8.3 180 0 0
2972	-2.21333 -0.553333 8.3 180 0 0
2973	-2.21333 0 8.3 180 0 0
2974	-2.21333 0.553333 8.3 180 0 0
2975	-2.21333 1.10667 8.3 180 0 0
2976	-2.21333 1.66 8.3 180 0 0
2977	-2.21333 2.21333 8.3 180 0 0
2978	-2.21333 2.76667 8.3 180 0 0
2979	-2.21333 3.32 8.3 180 0 0
2980	-2.21333 3.87333 8.3 180 0 0
2981	-2.21333 4.42667 8.3 180 0 0
2982	-2.21333 4.98 8.3 180 0 0
2983	-2.21333 5.53333 8.3 180 0 0
2984	-2.21333 6.08667 8.3 180 0 0
2985	-2.21333 6.64 8.3 180 0 0
2986	-2.21333 7.19333 8.3 180 0 0
2987	-1.66 -7.74667 8.3 180 0 0
2988	-1.66 -7.19333 8.3 180 0 0
2989	-1.66 -6.64 8.3 180 0 0
2990	-1.66 -6.08667 8.3 180 0 0
2991	-1.66 -5.53333 8.3 180 0 0
2992	-1.66 -4.98 8.3 180 0 0
2993	-1.66 -4.42667 8.3 180 0 0
2994	-1.66 -3.87333 8.3 180 0 0
2995	-1.66 -3.32 8.3 180 0 0
2996	-1.66 -2.76667 8.3 180 0 0
2997	-1.66 -2.21333 8.3 180 0 0
2998	-1.66 -1.66 8.3 180 0 0
2999	-1.66 -1.10667 8.3 180 0 0
3000	-1.66 -0.553333 8.3 180 0 0
3001	-1.66 0 8.3 180 0 0
3002	-1.66 0.553333 8.3 180 0 0
3003	-1.66 1.10667 8.3 180 0 0
3004	-1.66 1.66 8.3 180 0 0
3005	-1.66 2.21333 8.3 180 0 0
3006	-1.66 2.76667 8.3 180 0 0
3007	-1.66 3.32 8.3 180 0 0
3008	-1.66 3.87333 8.3 180 0 0
3009	-1.66 4.42667 8.3 180 0 0
3010	-1.66 4.98 8.3 180 0 0
3011	-1.66 5.53333 8.3 180 0 0
3012	-1.66 6.08667 8.3 180 0 0
3013	-1.66 6.64 8.3 180 0 0
3014	-1.66 7.19333 8.3 180 0 0
3015	-1.66 7.74667 8.3 180 0 0
3016	-1.10667 -7.74667 8.3 180 0 0
3017	-1.10667 -7.19333 8.3 180 0 0
3018	-1.10667 -6.64 8.3 180 0 0
3019	-1.10667 -6.08667 8.3 180 0 0
3020	-1.10667 -5.53333 8.3 180 0 0
3021	-1.10667 -4.98 8.3 180 0 0
3022	-1.10667 -4.42667 8.3 180 0 0
3023	-1.10667 -3.87333 8.3 180 0 0
3024	-1.10667 -3.32 8.3 180 0 0
3025	-1.10667 -2.76667 8.3 180 0 0
3026	-1.10667 -2.21333 8.3 180 0 0
3027	-1.10667 -1.66 8.3 180 0 0
3028	-1.10667 -1.10667 8.3 180 0 0
3029	-1.10667 -0.553333 8.3 180 0 0
3030	-1.10667 0 8.3 180 0 0
3031	-1.10667 0.553333 8.3 180 0 0
3032	-1.10667 1.10667 8.3 180 0 0
3033	-1.10667 1.66 8.3 180 0 0
3034	-1.10667 2.21333 8.3 180 0 0
3035	-1.10667 2.76667 8.3 180 0 0
3036	-1.10667 3.32 8.3 180 0 0
3037	-1.10667 3.87333 8.3 180 0 0
3038	-1.10667 4.42667 8.3 180 0 0
3039	-1.10667 4.98 8.3 180 0 0
3040	-1.10667 5.53333 8.3 180 0 0
3041	-1.10667 6.08667 8.3 180 0 0
3042	-1.10667 6.64 8.3 180 0 0
3043	-1.10667 7.19333 8.3 180 0 0
3044	-1.10667 7.74667 8.3 180 0 0
3045	-0.553333 -7.74667 8.3 180 0 0
3046	-0.553333 -7.19333 8.3 180 0 0
3047	-0.553333 -6.64 8.3 180 0 0
3048	-0.553333 -6.08667 8.3 180 0 0
3049	-0.553333 -5.53333 8.3 180 0 0
3050	-0.553333 -4.98 8.3 180 0 0
3051	-0.553333 -4.42667 8.3 180 0 0
3052	-0.553333 -3.87333 8.3 180 0 0
3053	-0.553333 -3.32 8.3 180 0 0
3054	-0.553333 -2.76667 8.3 180 0 0
3055	-0.553333 -2.21333 8.3 180 0 0
3056	-0.553333 -1.66 8.3 180 0 0
3057	-0.553333 -1.10667 8.3 180 0 0
3058	-0.553333 -0.553333 8.3 180 0 0
3059	-0.553333 0 8.3 180 0 0
3060	-0.553333 0.553333 8.3 180 0 0
3061	-0.553333 1.10667 8.3 180 0 0
3062	-0.553333 1.66 8.3 180 0 0
3063	-0.553333 2.21333 8.3 180 0 0
3064	-0.553333 2.76667 8.3 180 0 0
3065	-0.553333 3.32 8.3 180 0 0
3066	-0.553333 3.87333 8.3 180 0 0
3067	-0.553333 4.42667 8.3 180 0 0
3068	-0.553333 4.98 8.3 180 0 0
3069	-0.553333 5.53333 8.3 180 0 0
3070	-0.553333 6.08667 8.3 180 0 0
3071	-0.553333 6.64 8.3 180 0 0
3072	-0.553333 7.19333 8.3 180 0 0
3073	-0.553333 7.74667 8.3 180 0 0
3074	0 -7.74667 8.3 180 0 0
3075	0 -7.19333 8.3 180 0 0
3076	0 -6.64 8.3 180 0 0
3077	0 -6.08667 8.3 180 0 0
3078	0 -5.53333 8.3 180 0 0
3079	0 -4.98 8.3 180 0 0
3080	0 -4.42667 8.3 180 0 0
3081	0 -3.87333 8.3 180 0 0
3082	0 -3.32 8.3 180 0 0
3083	0 -2.76667 8.3 180 0 0
3084	0 -2.21333 8.3 180 0 0
3085	0 -1.66 8.3 180 0 0
3086	0 -1.10667 8.3 180 0 0
3087	0 -0.553333 8.3 180 0 0
3088	0 0 8.3 180 0 0
3089	0 0.553333 8.3 180 0 0
3090	0 1.10667 8.3 180 0 0
3091	0 1.66 8.3 180 0 0
3092	0 2.21333 8.3 180 0 0
